author_type;location;floor;floors_count;rooms_count;total_meters;price;year_of_construction;living_meters;kitchen_meters;district;underground;price_per_sqm
real_estate_agent;Дмитров;7;9;2;44;4650000;-1;27;7;Дмитров;;105682
real_estate_agent;Дмитров;4;5;2;40;4950000;1970;28;6;;;123750
realtor;Дмитров;4;5;2;37;3900000;1976;26;7;;;105405
homeowner;Дмитров;1;5;2;41;6100000;1972;27;6;Дмитров;;148780
real_estate_agent;Дмитров;10;12;2;66;10200000;2023;35;10;Дмитров;;154545
real_estate_agent;Дмитров;3;17;2;62;8100000;-1;-1;-1;Дмитров;;130645
real_estate_agent;Дмитров;15;17;2;50;6500000;2014;-1;8;;;130000
real_estate_agent;Дмитров;2;4;2;81;9500000;2015;43;12;;Лобня;117284
real_estate_agent;Дмитров;3;3;2;56;6800000;2011;32;10;;;121429
homeowner;Дмитров;3;5;2;45;4650000;1962;-1;6;Дмитров;;103333
real_estate_agent;Дмитров;2;12;2;78;12500000;-1;39;-1;Дмитров;;160256
real_estate_agent;Дмитров;1;10;2;69;6500000;2012;32;10;;Лобня;94203
realtor;Дмитров;9;17;2;55;6100000;2024;31;13;;;110909
unknown;Дмитров;4;4;2;54;8150000;2017;30;14;Дмитров;;150926
real_estate_agent;Дмитров;11;17;2;54;6750000;2013;28;8;Дмитров;;125000
homeowner;Дмитров;6;10;2;59;10300000;2022;30;15;Дмитров;;174576
real_estate_agent;Дмитров;1;5;2;41;4300000;1978;27;6;Дмитров;;104878
real_estate_agent;Дмитров;11;12;2;65;7900000;2023;47;4;;Лобня;121538
real_estate_agent;Дмитров;2;5;2;40;4400000;1973;23;7;;;110000
real_estate_agent;Дмитров;2;5;2;45;5150000;1963;30;7;Дмитров;;114444
real_estate_agent;Дмитров;10;10;2;48;6800000;2015;28;9;Дмитров;;141667
real_estate_agent;Дмитров;12;17;2;51;7650000;-1;30;10;Дмитров;;150000
homeowner;Дмитров;14;17;2;61;6600000;-1;28;21;;;108197
real_estate_agent;Дмитров;5;17;2;62;6900000;2024;31;21;;;111290
real_estate_agent;Дмитров;3;5;2;45;4400000;-1;26;6;;;97778
realtor;Дмитров;2;9;2;49;5850000;-1;27;7;Дмитров;;119388
real_estate_agent;Дмитров;3;5;2;45;5150000;1962;32;6;;Лобня;114444
unknown;Дмитров;5;5;2;36;4000000;1968;22;7;;;111111
real_estate_agent;Дмитров;7;9;2;51;6000000;-1;27;7;;;117647
real_estate_agent;Дмитров;5;5;2;41;4200000;1966;28;5;Дмитров;;102439
realtor;Дмитров;4;9;2;59;8150000;-1;32;12;Дмитров;;138136
real_estate_agent;Дмитров;3;15;2;66;8500000;2007;32;13;;Алтуфьево;128788
real_estate_agent;Дмитров;14;16;2;56;8000000;2020;28;10;Дмитров;;142857
real_estate_agent;Дмитров;1;5;2;45;5150000;1971;30;6;;Алтуфьево;114444
homeowner;Дмитров;4;4;2;59;8200000;2015;-1;18;Дмитров;;138983
realtor;Дмитров;1;3;2;59;5486000;2022;30;11;Дмитров;;92983
real_estate_agent;Дмитров;3;4;2;61;6700000;2011;-1;11;;;109836
real_estate_agent;Дмитров;8;17;2;60;6900000;2024;26;21;;;115000
real_estate_agent;Дмитров;4;4;2;59;8150000;2015;35;18;Дмитров;;138136
real_estate_agent;Дмитров;1;3;2;76;8350000;-1;33;15;Дмитров;;109868
homeowner;Дмитров;12;17;2;66;6300000;2018;-1;-1;;;95455
real_estate_agent;Дмитров;1;3;2;65;6500000;2023;36;12;;;100000
real_estate_agent;Дмитров;9;17;3;77;11049000;2021;-1;12;Дмитров;;143494
real_estate_agent;Дмитров;9;9;3;110;13000000;2012;55;18;Дмитров;;118182
real_estate_agent;Дмитров;3;4;3;61;4900000;-1;44;6;Дмитров;;80328
homeowner;Дмитров;3;16;3;73;8500000;2018;-1;-1;Дмитров;;116438
homeowner;Дмитров;1;2;3;65;6500000;1937;45;7;Дмитров;;100000
unknown;Дмитров;7;15;3;78;7200000;2018;39;24;Дмитров;;92308
homeowner;Дмитров;4;5;3;59;5100000;1971;45;7;;;86441
unknown;Дмитров;12;17;3;85;6399000;2014;49;12;;;75282
realtor;Дмитров;3;3;3;62;5150000;2017;44;8;Дмитров;;83065
real_estate_agent;Дмитров;17;17;3;77;7600000;2011;44;12;Дмитров;;98701
real_estate_agent;Дмитров;4;15;3;97;7231656;-1;-1;-1;Дмитров;;74553
real_estate_agent;Дмитров;1;9;3;60;5199000;1972;-1;-1;;;86650
real_estate_agent;Дмитров;8;17;3;89;9200000;2008;60;15;Дмитров;;103371
real_estate_agent;Дмитров;3;9;3;61;5550000;1978;41;7;;Лобня;90984
real_estate_agent;Дмитров;2;9;3;69;9200000;1992;45;9;Дмитров;;133333
homeowner;Дмитров;9;9;3;70;5800000;1982;45;7;Дмитров;;82857
real_estate_agent;Дмитров;4;5;3;60;7800000;-1;39;9;Дмитров;;130000
real_estate_agent;Дмитров;3;4;3;114;5900000;-1;86;10;Дмитров;;51754
real_estate_agent;Дмитров;5;17;3;81;9500000;-1;50;13;Дмитров;;117284
unknown;Дмитров;4;19;3;85;10300000;2013;-1;12;Дмитров;;121176
real_estate_agent;Дмитров;2;5;3;61;5200000;1974;44;6;Дмитров;;85246
real_estate_agent;Дмитров;6;9;3;68;7000000;1986;45;8;;;102941
real_estate_agent;Дмитров;3;3;3;169;7700000;2017;-1;-1;Дмитров;;45562
unknown;Дмитров;4;12;3;75;11550000;2014;35;13;Дмитров;;154000
real_estate_agent;Дмитров;3;9;3;61;6400000;1978;41;7;;Алтуфьево;104918
realtor;Дмитров;1;9;3;67;7500000;1985;44;7;Дмитров;;111940
real_estate_agent;Дмитров;1;2;3;58;4999999;1927;38;7;Дмитров;;86207
real_estate_agent;Дмитров;3;9;3;61;5800000;-1;42;7;;;95082
homeowner;Дмитров;6;14;3;63;7400000;1984;41;8;;;117460
real_estate_agent;Дмитров;7;9;3;85;12200000;2006;54;25;Дмитров;;143529
real_estate_agent;Дмитров;1;5;3;70;6500000;1985;44;11;Дмитров;;92857
real_estate_agent;Дмитров;3;9;3;95;10490000;-1;52;14;;;110421
real_estate_agent;Дмитров;17;17;3;81;12000000;-1;50;13;Дмитров;;148148
real_estate_agent;Дмитров;6;9;3;85;9700000;2007;47;10;Дмитров;;114118
real_estate_agent;Дмитров;1;9;3;60;7250000;1973;44;7;Дмитров;;120833
real_estate_agent;Дмитров;5;9;3;59;6590000;1976;42;7;;;111695
realtor;Дмитров;8;9;3;65;7250000;1990;42;7;;;111538
real_estate_agent;Дмитров;9;9;3;66;7750000;1983;-1;7;Дмитров;;117424
homeowner;Дмитров;12;16;3;79;10700000;2020;47;10;Дмитров;;135443
real_estate_agent;Дмитров;1;2;3;98;8200000;1952;60;15;Дмитров;;83673
real_estate_agent;Дмитров;5;5;4;59;4650000;-1;47;7;;;78814
real_estate_agent;Дмитров;3;9;4;68;6500000;-1;45;6;Дмитров;;95588
real_estate_agent;Дмитров;9;9;4;67;6800000;1981;51;6;;;101493
real_estate_agent;Дмитров;7;9;4;68;6900000;-1;50;7;;;101471
realtor;Дмитров;5;5;4;58;5900000;1974;45;7;;;101724
real_estate_agent;Дмитров;9;9;4;68;6700000;1978;50;7;;;98529
real_estate_agent;Дмитров;4;9;4;67;6990000;1980;51;7;;;104328
real_estate_agent;Дмитров;1;5;4;58;6050000;1973;44;7;;Лобня;104310
real_estate_agent;Дмитров;9;9;4;60;7300000;1970;48;7;;;121667
real_estate_agent;Дмитров;5;9;4;69;7300000;1978;50;7;Дмитров;;105797
real_estate_agent;Дмитров;7;9;4;68;6000000;1966;55;7;Дмитров;;88235
real_estate_agent;Дмитров;6;9;4;68;7600000;-1;38;6;;Алтуфьево;111765
unknown;Дмитров;1;5;4;62;6024000;1977;45;6;;;97161
realtor;Дмитров;8;9;4;62;7999000;-1;41;6;Дмитров;;129016
real_estate_agent;Дмитров;11;13;4;109;14170000;2015;77;12;Дмитров;;130000
homeowner;Дмитров;4;9;4;66;9000000;-1;-1;-1;Дмитров;;136364
real_estate_agent;Дмитров;8;14;1;41;6900000;-1;19;11;Дмитров;;168293
real_estate_agent;Дмитров;8;12;3;90;11500000;2011;51;11;;;127778
real_estate_agent;Дмитров;11;12;2;79;9900000;-1;46;28;Дмитров;;125316
real_estate_agent;Дмитров;7;16;2;64;11900000;2016;36;12;Дмитров;;185938
real_estate_agent;Дмитров;5;15;1;294;4250000;2018;-1;-1;Дмитров;;14456
real_estate_agent;Дмитров;2;3;1;229;3300000;2014;-1;-1;Дмитров;;14410
real_estate_agent;Дмитров;2;3;1;226;2750000;2015;15;8;;;12168
realtor;Дмитров;16;17;1;25;4750000;-1;-1;-1;Дмитров;;190000
real_estate_agent;Дмитров;2;3;1;243;3050000;-1;-1;-1;;;12551
real_estate_agent;Дмитров;1;4;1;267;3700000;-1;22;-1;;;13858
realtor;Дмитров;9;17;1;279;5100000;2015;26;-1;Дмитров;;18280
real_estate_agent;Дмитров;9;14;1;43;6400000;-1;23;15;;;148837
homeowner;Дмитров;6;16;1;30;4030000;-1;14;5;Дмитров;;134333
real_estate_agent;Дмитров;7;10;1;30;4100000;2022;14;8;Дмитров;;136667
real_estate_agent;Дмитров;3;15;1;293;4600000;2018;17;7;Дмитров;;15700
real_estate_agent;Дмитров;3;3;1;226;2900000;2020;10;8;;;12832
realtor;Дмитров;16;17;1;286;5100000;2015;-1;-1;Дмитров;;17832
homeowner;Дмитров;7;17;1;272;4800000;2015;-1;-1;Дмитров;;17647
realtor;Дмитров;18;18;1;41;3800000;2008;-1;9;Дмитров;;92683
realtor;Дмитров;2;12;1;40;5000000;2023;14;13;Дмитров;;125000
real_estate_agent;Дмитров;5;9;1;33;3700000;1988;17;12;;;112121
realtor;Дмитров;1;9;1;318;3500000;1975;-1;6;;;11006
homeowner;Дмитров;6;12;1;33;5100000;-1;-1;10;Дмитров;;154545
real_estate_agent;Дмитров;1;2;2;44;4300000;-1;20;8;с;;97727
real_estate_agent;Дмитров;6;9;1;32;3550000;-1;18;6;Дмитров;;110938
homeowner;Дмитров;1;3;1;40;5000000;2023;23;15;;;125000
real_estate_agent;Дмитров;9;9;1;32;3500000;-1;17;7;;;109375
real_estate_agent;Дмитров;17;17;1;36;5600000;2024;16;10;;;155556
real_estate_agent;Дмитров;5;12;1;41;6150000;2023;16;10;Дмитров;;150000
realtor;Дмитров;3;5;1;29;3200000;1966;17;6;;;110345
homeowner;Дмитров;7;17;1;40;5600000;2013;20;11;Дмитров;;140000
real_estate_agent;Дмитров;2;4;1;40;5850000;2018;16;10;;Лобня;146250
real_estate_agent;Дмитров;1;9;1;38;3600000;2015;18;10;;;94737
real_estate_agent;Дмитров;3;3;1;38;3700000;2013;16;10;;Лобня;97368
unknown;Дмитров;4;9;1;45;4600000;2014;25;10;Дмитров;;102222
real_estate_agent;Дмитров;6;9;1;38;4400000;-1;18;8;;;115789
real_estate_agent;Дмитров;5;9;1;32;4950000;1974;-1;6;Дмитров;;154688
realtor;Дмитров;4;5;1;311;4400000;1969;-1;6;Дмитров;;14148
homeowner;Дмитров;8;9;1;36;4200000;1975;22;9;Дмитров;;116667
homeowner;Дмитров;5;12;1;37;6150000;2023;17;10;Дмитров;;166216
real_estate_agent;Дмитров;8;14;1;33;5000000;2003;16;9;;Лобня;151515
real_estate_agent;Дмитров;3;3;1;42;3950000;2014;18;10;Дмитров;;94048
homeowner;Дмитров;13;16;1;37;5800000;2020;18;10;Дмитров;;156757
real_estate_agent;Дмитров;5;12;1;43;4999000;-1;20;11;;;116256
realtor;Дмитров;9;9;1;32;5500000;-1;-1;-1;Дмитров;;171875
real_estate_agent;Дмитров;5;12;1;30;4800000;2023;-1;10;Дмитров;;160000
homeowner;Дмитров;8;9;1;32;4750000;1978;18;7;;;148438
real_estate_agent;Дмитров;9;17;1;35;4050000;2023;12;9;;;115714
real_estate_agent;Дмитров;2;4;1;38;6250000;2022;18;9;Дмитров;;164474
real_estate_agent;Дмитров;3;3;1;33;4200000;2012;16;8;Дмитров;;127273
homeowner;Дмитров;6;12;1;38;4700000;2009;17;10;Дмитров;;123684
realtor;Дмитров;5;5;1;31;4550000;1992;-1;6;;;146774
real_estate_agent;Дмитров;4;5;1;254;3600000;-1;14;6;Дмитров;;14173
homeowner;Дмитров;9;17;1;46;6100000;2018;23;11;Дмитров;;132609
real_estate_agent;Дмитров;1;3;1;33;4400000;2001;23;-1;Дмитров;;133333
real_estate_agent;Дмитров;9;9;1;35;4800000;2006;17;10;;Лобня;137143
real_estate_agent;Дмитров;9;9;1;37;4500000;1985;19;8;Дмитров;;121622
homeowner;Дмитров;10;12;1;38;4850000;2009;16;17;Дмитров;;127632
realtor;Дмитров;2;12;1;37;4500000;2009;17;11;Дмитров;;121622
real_estate_agent;Дмитров;1;5;1;30;3699000;1963;-1;6;Дмитров;;123300
realtor;Дмитров;8;9;1;35;5350000;2007;17;10;Дмитров;;152857
homeowner;Дмитров;3;3;1;40;5300000;2021;15;13;Дмитров;;132500
real_estate_agent;Дмитров;10;11;1;41;5599000;2012;17;10;Дмитров;;136561
homeowner;Дмитров;1;9;1;30;3800000;1980;-1;6;;;126667
real_estate_agent;Дмитров;17;17;1;43;4900000;2011;17;10;Дмитров;;113953
unknown;Дмитров;1;3;1;41;4300000;2021;18;12;Дмитров;;104878
realtor;Дмитров;9;9;1;41;5100000;2006;17;11;Дмитров;;124390
realtor;Дмитров;2;4;1;39;5500000;2010;20;10;;;141026
real_estate_agent;Дмитров;10;17;1;41;4950000;2022;18;13;;;120732
real_estate_agent;Дмитров;2;10;1;40;6300000;2004;20;10;Дмитров;;157500
real_estate_agent;Дмитров;3;5;1;30;3900000;1963;16;7;Дмитров;;130000
real_estate_agent;Дмитров;2;16;1;34;4400000;-1;12;14;Дмитров;;129412
real_estate_agent;Дмитров;2;3;1;42;5050000;2014;18;8;Дмитров;;120238
real_estate_agent;Дмитров;8;9;1;36;3800000;-1;-1;-1;;;105556
real_estate_agent;Дмитров;10;17;1;43;5980000;2006;18;16;Дмитров;;139070
real_estate_agent;Дмитров;1;3;1;304;3500000;2020;16;8;;;11513
realtor;Дмитров;4;4;1;40;5800000;2010;21;10;;;145000
real_estate_agent;Дмитров;15;17;1;317;4000000;-1;18;9;;;12618
real_estate_agent;Дмитров;13;17;1;34;3900000;2024;12;9;;;114706
real_estate_agent;Дмитров;10;12;1;38;4850000;2009;16;17;Дмитров;;127632
real_estate_agent;Дмитров;3;9;1;37;5200000;1988;18;7;;;140541
homeowner;Дмитров;4;17;1;42;5800000;2013;-1;10;Дмитров;;138095
realtor;Дмитров;8;12;1;39;5500000;2005;20;10;;;141026
realtor;Дмитров;1;3;1;38;3900000;2023;19;10;;;102632
realtor;Дмитров;12;14;1;35;5750000;2002;-1;9;;;164286
homeowner;Дубна;18;18;2;70;16500000;2007;-1;12;Дубна;;235714
realtor;Дубна;1;2;2;47;5500000;1952;33;4;Дубна;;117021
realtor;Дубна;3;9;2;51;8700000;-1;29;8;Дубна;;170588
realtor;Дубна;2;14;2;50;7000000;1973;32;8;Дубна;;140000
realtor;Дубна;3;9;2;66;9300000;-1;40;12;Дубна;;140909
realtor;Дубна;8;9;2;63;13500000;2004;34;11;Дубна;;214286
homeowner;Дубна;1;9;2;57;7800000;1976;30;9;Дубна;;136842
realtor;Дубна;4;5;2;42;5500000;1967;-1;6;Дубна;;130952
realtor;Дубна;2;14;2;69;16100000;2014;42;12;Дубна;;233333
real_estate_agent;Дубна;9;9;2;54;8200000;1995;30;8;Дубна;;151852
realtor;Дубна;1;3;2;42;5990000;1959;28;6;Дубна;;142619
realtor;Дубна;9;14;2;54;11800000;-1;-1;-1;Дубна;;218519
realtor;Дубна;5;9;2;59;10500000;2014;32;10;Дубна;;177966
realtor;Дубна;1;9;2;51;7480000;1984;-1;8;Дубна;;146667
homeowner;Дубна;4;5;2;43;6800000;1975;27;5;Дубна;;158140
realtor;Дубна;1;4;2;42;5500000;1960;29;5;Дубна;;130952
realtor;Дубна;1;3;2;61;8000000;1956;36;6;Дубна;;131148
realtor;Дубна;1;2;3;92;18800000;2009;57;11;Дубна;;204348
homeowner;Дубна;4;4;3;54;10250000;1964;-1;20;Дубна;;189815
realtor;Дубна;13;14;3;75;13200000;1982;49;9;Дубна;;176000
realtor;Дубна;3;4;3;55;7600000;1956;37;5;Дубна;;138182
realtor;Дубна;4;14;3;104;21400000;2021;60;17;Дубна;;205769
unknown;Дубна;2;5;3;64;12700000;2004;50;9;Дубна;;198438
realtor;Дубна;2;5;3;73;15500000;1959;51;8;Дубна;;212329
homeowner;Дубна;8;11;3;99;17000000;2017;62;14;Дубна;;171717
realtor;Дубна;2;7;3;75;16900000;2022;-1;-1;Дубна;;225333
homeowner;Дубна;7;9;3;68;10500000;1999;51;14;Дубна;;154412
realtor;Дубна;2;2;3;81;13500000;1953;52;10;Дубна;;166667
homeowner;Дубна;14;17;3;92;12750000;2020;53;10;Дубна;;138587
realtor;Дубна;4;9;3;79;13800000;1997;52;8;Дубна;;174684
real_estate_agent;Дубна;9;9;4;158;31000000;-1;60;55;Дубна;;196203
realtor;Дубна;5;9;4;87;11850000;1999;54;11;Дубна;;136207
homeowner;Дубна;3;4;4;112;13000000;1940;-1;10;Дубна;;116071
real_estate_agent;Дубна;4;9;4;72;12400000;-1;51;7;Дубна;;172222
realtor;Дубна;5;9;4;67;9250000;1976;50;5;Дубна;;138060
homeowner;Дубна;9;9;4;159;31900000;2020;60;50;Дубна;;200629
real_estate_agent;Дубна;3;9;4;75;13500000;1984;50;9;Дубна;;180000
realtor;Дубна;4;5;4;60;9000000;1967;44;7;Дубна;;150000
homeowner;Дубна;6;9;4;69;9050000;1976;49;7;Дубна;;131159
real_estate_agent;Дубна;3;9;4;76;13800000;-1;52;9;Дубна;;181579
unknown;Дубна;6;9;4;68;9400000;-1;51;7;Дубна;;138235
real_estate_agent;Дубна;5;9;4;66;10500000;-1;49;7;Дубна;;159091
realtor;Дубна;8;10;1;34;6000000;1970;18;8;Дубна;;176471
homeowner;Дубна;5;5;1;306;5000000;1968;18;6;Дубна;;16340
realtor;Дубна;1;5;1;30;4200000;1964;16;6;Дубна;;140000
unknown;Дубна;2;9;2;71;12300000;2005;34;15;Дубна;;173239
realtor;Дубна;5;9;1;50;9550000;2019;25;10;Дубна;;191000
realtor;Дубна;2;3;2;55;8900000;-1;33;7;Дубна;;161818
real_estate_agent;Дубна;3;4;1;45;7100000;1956;18;10;Дубна;;157778
realtor;Дубна;5;9;1;41;10700000;2010;18;11;Дубна;;260976
homeowner;Дубна;7;18;1;59;11200000;2006;-1;-1;Дубна;;189831
real_estate_agent;Дубна;6;6;1;31;5800000;2003;18;7;Дубна;;187097
real_estate_agent;Дубна;2;5;1;31;4900000;-1;18;7;Дубна;;158065
real_estate_agent;Дубна;4;9;1;32;5210000;1978;15;6;Дубна;;162813
realtor;Дубна;5;9;1;29;5700000;-1;14;8;Дубна;;196552
realtor;Дубна;5;9;1;29;4500000;-1;18;5;Дубна;;155172
realtor;Дубна;9;14;1;39;8360000;-1;17;8;Дубна;;214359
realtor;Дубна;5;9;1;20;3700000;-1;9;5;Дубна;;185000
real_estate_agent;Дубна;14;14;1;37;6700000;-1;12;6;Дубна;;181081
real_estate_agent;Дубна;3;9;1;38;6500000;-1;20;8;Дубна;;171053
homeowner;Дубна;4;4;1;313;5750000;-1;18;6;Дубна;;18371
realtor;Дубна;7;9;1;37;7000000;-1;-1;-1;Дубна;;189189
realtor;Дубна;3;4;1;32;5900000;1963;18;6;Дубна;;184375
homeowner;Яхрома;4;5;2;44;5100000;1978;28;7;Яхрома;;115909
real_estate_agent;Яхрома;4;5;2;43;3650000;1980;29;6;Яхрома;;84884
homeowner;Яхрома;5;5;2;36;3900000;1973;22;8;Яхрома;;108333
realtor;Яхрома;5;5;2;37;3500000;1978;21;6;Яхрома;;94595
realtor;Яхрома;5;5;2;43;3999000;1977;30;7;Яхрома;;93000
real_estate_agent;Яхрома;2;5;2;46;4300000;2022;28;8;;;93478
realtor;Яхрома;3;6;2;48;5770000;2018;30;10;Яхрома;;120208
real_estate_agent;Яхрома;1;5;2;43;5000000;1974;24;6;Яхрома;;116279
real_estate_agent;Яхрома;3;9;2;53;6100000;2013;22;20;Яхрома;;115094
real_estate_agent;Яхрома;5;5;2;44;5300000;-1;-1;-1;;;120455
